date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-24,1,133.8,0,complete,7210,0,complete,15920,0,complete,10384,0,1,1,550.0,0.829,0.3337,2495,25.0,0.549,-0.0061,6486
2026-07-24,2,96.1,0,complete,6594,0,complete,15710,0,complete,11643,0,1,1,575.0,0.9884,0.3289,2789,25.0,0.6416,-0.0356,7086
2026-07-24,3,135.3,0,complete,7096,0,complete,18269,0,complete,10327,0,1,1,550.0,0.9197,0.334,2710,25.0,0.5977,0.1073,6325
2026-07-24,4,58.6,0,complete,5418,0,complete,13057,0,complete,7137,0,1,1,800.0,0.8351,0.2979,2031,25.0,0.568,0.1696,4262
2026-07-24,5,35.0,0,complete,3524,0,complete,9909,0,complete,5733,0,1,1,750.0,0.9979,0.3008,1824,25.0,0.6097,0.2157,3607
2026-07-24,6,67.0,0,complete,7183,0,complete,21446,0,complete,13000,0,1,1,450.0,0.6257,0.3279,2682,25.0,0.4149,0.0361,6721
2026-07-24,7,80.1,0,complete,5470,0,complete,19242,0,complete,12180,0,1,1,550.0,0.7812,0.2887,2247,25.0,0.447,0.1054,7095
2026-07-24,8,65.1,0,complete,4060,0,complete,9874,0,complete,6252,0,1,1,525.0,0.8695,0.3007,1854,0.0,0.5635,-0.0226,4145
2026-07-24,9,68.1,0,complete,4970,0,complete,16112,0,complete,10497,0,1,1,250.0,0.7746,0.2481,1987,25.0,0.3886,-0.0175,6169
2026-07-24,10,99.7,0,complete,4471,0,complete,11014,0,complete,7569,0,1,1,550.0,0.963,0.2302,1796,25.0,0.58,0.1243,4637
2026-07-24,11,64.7,0,complete,4356,0,complete,11593,0,complete,7583,0,1,1,550.0,1.204,0.2664,2113,25.0,0.7223,0.03,5119
2026-07-24,12,63.6,0,complete,5165,0,complete,10929,0,complete,7729,0,1,1,625.0,1.0345,0.2771,2141,25.0,0.6401,-0.0302,4954
2026-07-24,13,105.1,0,complete,14655,0,complete,25917,0,complete,17554,0,1,1,500.0,0.8135,0.4272,4742,25.0,0.6838,-0.0131,10719
2026-07-24,14,188.0,0,complete,11555,0,complete,25763,0,complete,19604,0,1,1,550.0,0.9381,0.4052,3384,25.0,0.589,0.0124,11538
2026-07-24,15,111.1,0,complete,8938,0,complete,26244,0,complete,18275,0,1,1,525.0,0.6185,0.3274,3259,25.0,0.308,0.0602,10265
2026-07-24,16,88.2,0,complete,5140,0,complete,14488,0,complete,7817,0,1,1,600.0,0.7656,0.2826,2065,25.0,0.6447,0.1668,4966
2026-07-24,17,77.7,0,complete,4243,0,complete,11853,0,complete,6761,0,1,1,550.0,1.0407,0.2651,1958,25.0,0.6812,0.0505,4323
2026-07-24,18,129.1,0,complete,8063,0,complete,15500,0,complete,8655,0,1,1,550.0,0.7819,0.3811,2693,25.0,0.5141,0.1492,5327
2026-07-24,19,105.8,0,complete,5628,0,complete,12360,0,complete,6651,0,1,1,550.0,1.0528,0.3169,2211,25.0,0.6892,0.0592,4302
2026-07-24,20,64.7,0,complete,4985,0,complete,9896,0,complete,6612,0,1,1,550.0,0.9444,0.2307,2054,25.0,0.5992,0.0083,4131
2026-07-24,21,243.9,0,complete,17703,0,complete,26784,0,complete,18426,0,1,1,550.0,0.5908,0.4416,5073,25.0,0.4051,0.1536,10252
2026-07-24,22,151.2,0,complete,12342,0,complete,19826,0,complete,12177,0,1,1,450.0,0.6274,0.5391,3730,25.0,0.5169,0.1233,6696
2026-07-24,23,65.4,0,complete,6320,0,complete,11357,0,complete,6815,0,1,1,525.0,0.9178,0.3386,2504,25.0,0.6407,0.1648,4592
2026-07-25,0,52.6,0,complete,4596,0,complete,10549,0,complete,7070,0,1,1,600.0,1.0132,0.3567,2490,25.0,0.6091,0.1203,4918
2026-07-25,1,111.8,0,complete,7092,0,complete,14365,0,complete,9151,0,1,1,525.0,0.7628,0.3557,2881,25.0,0.4755,0.0226,5327
2026-07-25,2,64.8,0,complete,4393,0,complete,10321,0,complete,5329,0,1,1,525.0,0.9207,0.415,2183,25.0,0.6464,0.133,3463
2026-07-25,3,48.8,0,complete,3732,0,complete,10242,0,complete,5176,0,1,1,650.0,0.92,0.2831,1961,25.0,0.6505,0.1185,3442
